I 08/23/2013 14:11:42:879 72483180            RhodesApp| New start params: -approot='/Users/user/rho/rhodes-system-api-samples' -rhodespath='/Users/user/.rvm/gems/ruby-1.9.3-p392/gems/rhodes-3.5.1.13' 
I 08/23/2013 14:14:47:577 09cbf000           HttpServer| GC Start.
I 08/23/2013 14:14:47:580 09cbf000           HttpServer| GC End.
I 08/23/2013 14:14:47:582 72483180         QtMainWindow| WebView: URL changed to http://127.0.0.1:61065/app/ScreenRotation
I 08/23/2013 14:14:47:585 72483180         QtMainWindow| Page load complete.
I 08/23/2013 14:14:51:034 72483180         QtMainWindow| WebView: loading...
I 08/23/2013 14:14:51:035 09cbf000           HttpServer| Process URI: '/app'
I 08/23/2013 14:14:51:038 09cbf000           HttpServer| Process URI: '/app/index.erb'
I 08/23/2013 14:14:51:039 09cbf000                  APP| RHO serve_index: /app/index.erb
I 08/23/2013 14:14:51:039 09cbf000 RHO Rho::RhoController| inst_render_index
I 08/23/2013 14:14:51:039 09cbf000                  APP| eval_compiled_file : /Users/user/rho/rhodes-system-api-samples/app/index.erb
I 08/23/2013 14:14:51:045 09cbf000 RHO Rho::RhoController| index layout
I 08/23/2013 14:14:51:045 09cbf000                  APP| eval_compiled_file : /Users/user/rho/rhodes-system-api-samples/app/layout.erb
I 08/23/2013 14:14:51:046 09cbf000           HttpServer| GC Start.
I 08/23/2013 14:14:51:049 72483180         QtMainWindow| WebView: URL changed to http://127.0.0.1:61065/app/index.erb
I 08/23/2013 14:14:51:050 09cbf000           HttpServer| GC End.
I 08/23/2013 14:14:51:059 72483180         QtMainWindow| Page load complete.
I 08/23/2013 14:15:04:981 72483180            RhodesApp| callAppActiveCallback
I 08/23/2013 14:15:04:981 72483180         AppCallbacks| addCommand: APP-DEACTIVATED
I 08/23/2013 14:15:04:981 03c04000         AppCallbacks| process command: APP-DEACTIVATED
I 08/23/2013 14:15:04:981 03c04000         AppCallbacks| ThreadQueue blocked for 4294967295 seconds...
I 08/23/2013 14:15:04:982 09cbf000           HttpServer| Process URI: '/system/deactivateapp'
I 08/23/2013 14:15:05:038 09cbf000           HttpServer| Process URI: '/system/uidestroyed'
I 08/23/2013 14:15:05:038 03c04000         AppCallbacks| Thread shutdown
I 08/23/2013 14:15:05:038 72483180           HttpServer| Stopping server...
I 08/23/2013 14:15:05:039 09cbf000            RhodesApp| RhodesApp thread shutdown
I 08/23/2013 14:15:05:039 09cbf000          GeoLocation| Destroying singleton instance.
I 08/23/2013 14:15:05:039 09cbf000       ClientRegister| Stopping ClientRegister...
I 08/23/2013 14:15:05:039 0a281000       ClientRegister| ClientRegister thread shutdown
I 08/23/2013 14:15:05:039 09cbf000                 Sync| Stopping Sync thread
I 08/23/2013 14:15:05:039 0b5cb000                 Sync| Thread shutdown
I 08/23/2013 14:15:05:045 09cbf000                  APP| at_exit
I 08/23/2013 14:15:39:791 72483180            RhodesApp| New start params: -approot='/Users/user/rho/rhodes-system-api-samples' -rhodespath='/Users/user/.rvm/gems/ruby-1.9.3-p392/gems/rhodes-3.5.1.13' 
I 08/23/2013 14:15:39:791 72483180                 Main| Rhodes started
I 08/23/2013 14:15:39:791 03c04000         AppCallbacks| Starting main routine...
I 08/23/2013 14:15:39:791 03c04000         AppCallbacks| ThreadQueue blocked for 4294967295 seconds...
I 08/23/2013 14:15:39:791 72483180            RhodesApp| Trying to get free listening port.
I 08/23/2013 14:15:39:791 72483180            RhodesApp| Trying to bind of 0 port...
I 08/23/2013 14:15:39:792 72483180            RhodesApp| Got port to bind on: 61143
I 08/23/2013 14:15:39:792 72483180            RhodesApp| Free listening port: 61143
I 08/23/2013 14:15:42:385 72483180            RhodesApp| callAppActiveCallback
I 08/23/2013 14:15:42:385 72483180         AppCallbacks| addCommand: APP-ACTIVATED
I 08/23/2013 14:15:42:386 03c04000         AppCallbacks| Received command APP-ACTIVATED which is greater than expected (LOCAL-SERVER-STARTED) - postpone it
I 08/23/2013 14:15:42:386 03c04000         AppCallbacks| ThreadQueue blocked for 4294967295 seconds...
I 08/23/2013 14:15:42:436 72483180         AppCallbacks| addCommand: UI-CREATED
I 08/23/2013 14:15:42:436 03c04000         AppCallbacks| Received command UI-CREATED which is greater than expected (LOCAL-SERVER-STARTED) - postpone it
I 08/23/2013 14:15:42:436 03c04000         AppCallbacks| ThreadQueue blocked for 4294967295 seconds...
I 08/23/2013 14:15:42:436 09da2000            RhodesApp| Starting RhodesApp main routine...
I 08/23/2013 14:15:42:442 72483180           MainWindow| navigate: 'about:blank'
I 08/23/2013 14:15:42:443 72483180         QtMainWindow| WebView: loading...
I 08/23/2013 14:15:42:443 72483180         QtMainWindow| WebView: URL changed to about:blank
I 08/23/2013 14:15:42:443 72483180         QtMainWindow| Page load complete.
I 08/23/2013 14:15:42:445 09da2000              RhoRuby| Init_RhoBlobs: /Users/user/rho/rhodes-system-api-samples/rhosimulator/db/db-files
I 08/23/2013 14:15:42:447 09da2000              RhoRuby| require_compiled: digest
I 08/23/2013 14:15:42:448 09da2000              RhoRuby| require_compiled: digest.so
I 08/23/2013 14:15:42:454 09da2000              RhoRuby| require_compiled: rhoframework
I 08/23/2013 14:15:42:455 09da2000              RhoRuby| require_compiled: rational
I 08/23/2013 14:15:42:455 09da2000              RhoRuby| require_compiled: rhom/rhom_db_adapter
I 08/23/2013 14:15:42:458 09da2000              RhoRuby| require_compiled: rhodes
I 08/23/2013 14:15:42:459 09da2000              RhoRuby| require_compiled: rhom/rhom_object
I 08/23/2013 14:15:42:459 09da2000              RhoRuby| require_compiled: rhofsconnector
I 08/23/2013 14:15:42:459 09da2000              RhoRuby| require_compiled: rho/rhofsconnector
I 08/23/2013 14:15:42:460 09da2000              RhoRuby| require_compiled: rhom/rhom_object_factory
I 08/23/2013 14:15:42:472 09da2000              RhoRuby| require_compiled: rhom/rhom
I 08/23/2013 14:15:42:476 09da2000              RhoRuby| require_compiled: rhom/rhom_model
I 08/23/2013 14:15:42:477 09da2000              RhoRuby| require_compiled: rhom
I 08/23/2013 14:15:42:477 09da2000              RhoRuby| require_compiled: rho/rhoapplication
I 08/23/2013 14:15:42:478 09da2000              RhoRuby| require_compiled: rholang/localization_simplified
I 08/23/2013 14:15:42:480 09da2000              RhoRuby| require_compiled: rho/rhomsg
I 08/23/2013 14:15:42:480 09da2000              RhoRuby| require_compiled: rho/rhotabbar
I 08/23/2013 14:15:42:480 09da2000              RhoRuby| require_compiled: rho/rhotoolbar
I 08/23/2013 14:15:42:481 09da2000                  APP| Current locale: ; Country code: 
I 08/23/2013 14:15:42:481 09da2000                  APP| Locilized file: /Users/user/.rvm/gems/ruby-1.9.3-p392/gems/rhodes-3.5.1.13/lib/framework/rholang/lang_
I 08/23/2013 14:15:42:481 09da2000              RhoRuby| require_compiled: /Users/user/.rvm/gems/ruby-1.9.3-p392/gems/rhodes-3.5.1.13/lib/framework/rholang/lang_en
I 08/23/2013 14:15:42:481 09da2000                  APP| Locilized file: /Users/user/rho/rhodes-system-api-samples/app/lang/lang_
I 08/23/2013 14:15:42:482 09da2000              RhoRuby| require_compiled: /Users/user/rho/rhodes-system-api-samples/app/lang/lang_en
I 08/23/2013 14:15:42:482 09da2000                  APP| Locilized file: /Users/user/.rvm/gems/ruby-1.9.3-p392/gems/rhodes-3.5.1.13/lib/framework/rholang/rhoerror_
I 08/23/2013 14:15:42:482 09da2000              RhoRuby| require_compiled: /Users/user/.rvm/gems/ruby-1.9.3-p392/gems/rhodes-3.5.1.13/lib/framework/rholang/rhoerror_en
I 08/23/2013 14:15:42:482 09da2000                  APP| Locilized file: /Users/user/.rvm/gems/ruby-1.9.3-p392/gems/rhodes-3.5.1.13/lib/framework/rholang/rhomsg_
I 08/23/2013 14:15:42:482 09da2000              RhoRuby| require_compiled: /Users/user/.rvm/gems/ruby-1.9.3-p392/gems/rhodes-3.5.1.13/lib/framework/rholang/rhomsg_en
I 08/23/2013 14:15:42:483 09da2000              RhoRuby| require_compiled: indifferent_access
I 08/23/2013 14:15:42:484 09da2000              RhoRuby| require_compiled: rho/rhosupport
I 08/23/2013 14:15:42:485 09da2000              RhoRuby| require_compiled: rho/rhocontroller
I 08/23/2013 14:15:42:487 09da2000              RhoRuby| require_compiled: rho/render
I 08/23/2013 14:15:42:489 09da2000              RhoRuby| require_compiled: rho/rho
I 08/23/2013 14:15:42:499 09da2000              RhoRuby| require_compiled: rho/rhoerror
I 08/23/2013 14:15:42:500 09da2000              RhoRuby| require_compiled: rhom/rhom_source
I 08/23/2013 14:15:42:501 09da2000              RhoRuby| require_compiled: rhodes_translator
I 08/23/2013 14:15:42:501 09da2000              RhoRuby| require_compiled: rhodes_translator/translator
I 08/23/2013 14:15:42:502 09da2000              RhoRuby| require_compiled: rhodes_translator/binding
I 08/23/2013 14:15:42:503 09da2000              RhoRuby| require_compiled: rhodes_translator/validation
I 08/23/2013 14:15:42:505 09da2000              RhoRuby| require_compiled: rho/rhoviewhelpers
I 08/23/2013 14:15:42:506 09da2000              RhoRuby| require_compiled: rho
I 08/23/2013 14:15:42:507 09da2000              RhoRuby| require_compiled: debugger
I 08/23/2013 14:15:42:509 09da2000              RhoRuby| require_compiled: uri
I 08/23/2013 14:15:42:510 09da2000              RhoRuby| require_compiled: uri/common
I 08/23/2013 14:15:42:517 09da2000              RhoRuby| require_compiled: uri/generic
I 08/23/2013 14:15:42:525 09da2000              RhoRuby| require_compiled: uri/ftp
I 08/23/2013 14:15:42:526 09da2000              RhoRuby| require_compiled: uri/http
I 08/23/2013 14:15:42:527 09da2000              RhoRuby| require_compiled: uri/https
I 08/23/2013 14:15:42:527 09da2000              RhoRuby| require_compiled: uri/ldap
I 08/23/2013 14:15:42:528 09da2000              RhoRuby| require_compiled: uri/ldaps
I 08/23/2013 14:15:42:529 09da2000              RhoRuby| require_compiled: uri/mailto
I 08/23/2013 14:15:42:530 09da2000              RhoRuby| require_compiled: timeout
I 08/23/2013 14:15:42:531 09da2000                  APP| [Debugger] Unable to open connection to debugger: #<Errno::ECONNREFUSED: Connection refused - connect(2)>
I 08/23/2013 14:15:42:531 09da2000                  APP| RHO loaded
I 08/23/2013 14:15:42:531 09da2000                  APP| Calling RHO.initialize
I 08/23/2013 14:15:42:531 09da2000              RhoRuby| require_compiled: rhoappmanifest
I 08/23/2013 14:15:42:532 09da2000              RhoRuby| require_compiled: find
I 08/23/2013 14:15:42:543 72483180       ClientRegister| Starting ClientRegister...
I 08/23/2013 14:15:42:543 0a581000       ClientRegister| ClientRegister is started
I 08/23/2013 14:15:42:543 0a581000       ClientRegister| Try to register: 1
I 08/23/2013 14:15:42:543 0a581000       ClientRegister| SyncThread is not ready
I 08/23/2013 14:15:42:543 0a581000       ClientRegister| Waiting for 60 sec to try again to register client
I 08/23/2013 14:15:42:543 0a581000       ClientRegister| Try to register: 2
I 08/23/2013 14:15:42:543 0a581000       ClientRegister| SyncThread is not ready
I 08/23/2013 14:15:42:543 0a581000       ClientRegister| Waiting for 60 sec to try again to register client
I 08/23/2013 14:15:42:552 09da2000                  APP| model file: UIFormDemo/u_i_form_demo
I 08/23/2013 14:15:42:552 09da2000                  APP| model file: SignatureUtil/signature_util
I 08/23/2013 14:15:42:552 09da2000                  APP| model file: SignatureInline/signature_inline
I 08/23/2013 14:15:42:552 09da2000                  APP| model file: Metadata/metadata
I 08/23/2013 14:15:42:552 09da2000                  APP| model file: Image/image
I 08/23/2013 14:15:42:553 09da2000                  APP| model file: Blob/blob
I 08/23/2013 14:15:42:553 09da2000                  APP| model file: BarcodeRecognizer/barcode_recognizer
I 08/23/2013 14:15:42:553 09da2000                   DB| Open DB: /Users/user/rho/rhodes-system-api-samples/rhosimulator/db/syncdbuser.sqlite
I 08/23/2013 14:15:42:553 09da2000          GeoLocation| Creating singleton instance.
I 08/23/2013 14:15:42:553 09da2000            RhodesApp| Starting sync engine...
I 08/23/2013 14:15:42:553 09da2000                 Sync| sync_poll_interval: 0
I 08/23/2013 14:15:42:553 09da2000                 Sync| syncserver: http://rhodes-samples-server.heroku.com/application
I 08/23/2013 14:15:42:553 09da2000                 Sync| bulksync_state: 0
I 08/23/2013 14:15:42:553 09da2000            RhodesApp| RhoRubyInitApp...
I 08/23/2013 14:15:42:553 09da2000                  APP| init_app
I 08/23/2013 14:15:42:554 09da2000              RhoRuby| require_compiled: application
I 08/23/2013 14:15:42:554 09da2000                 Sync| Set notification. Source ID: -1;Url :http://127.0.0.1:61143/app/Settings/sync_notify; Params: 
I 08/23/2013 14:15:42:554 09da2000           HttpServer| Start HTTP server
I 08/23/2013 14:15:42:554 09da2000           HttpServer| Listen for connections on port 61143
I 08/23/2013 14:15:42:554 09da2000         AppCallbacks| addCommand: LOCAL-SERVER-STARTED
I 08/23/2013 14:15:42:555 03c04000         AppCallbacks| process command: LOCAL-SERVER-STARTED
I 08/23/2013 14:15:42:555 03c04000           SystemImpl| rho_sys_report_app_started() has no implementation in RhoSimulator.
I 08/23/2013 14:15:42:555 03c04000         AppCallbacks| process command: UI-CREATED
I 08/23/2013 14:15:42:556 0a604000                 Sync| Starting main routine...
I 08/23/2013 14:15:42:556 09da2000           HttpServer| Process URI: '/system/uicreated'
I 08/23/2013 14:15:42:556 09da2000                  APP| on_ui_created.navigate to start url: '/app'
I 08/23/2013 14:15:42:556 03c04000         AppCallbacks| process command: APP-ACTIVATED
I 08/23/2013 14:15:42:557 09da2000           HttpServer| Process URI: '/system/activateapp'
I 08/23/2013 14:15:42:557 03c04000         AppCallbacks| ThreadQueue blocked for 4294967295 seconds...
I 08/23/2013 14:15:42:558 0a604000                 Sync| ThreadQueue blocked for 4294967295 seconds...
I 08/23/2013 14:15:42:640 72483180         QtMainWindow| WebView: loading...
I 08/23/2013 14:15:42:718 09da2000           HttpServer| Process URI: '/app'
I 08/23/2013 14:15:42:793 09da2000           HttpServer| Process URI: '/app/index.erb'
I 08/23/2013 14:15:42:794 09da2000                  APP| RHO serve_index: /app/index.erb
I 08/23/2013 14:15:42:794 09da2000 RHO Rho::RhoController| inst_render_index
I 08/23/2013 14:15:42:794 09da2000              RhoRuby| require_compiled: erb
I 08/23/2013 14:15:42:798 09da2000                  APP| eval_compiled_file : /Users/user/rho/rhodes-system-api-samples/app/index.erb
I 08/23/2013 14:15:42:805 09da2000 RHO Rho::RhoController| index layout
I 08/23/2013 14:15:42:805 09da2000                  APP| eval_compiled_file : /Users/user/rho/rhodes-system-api-samples/app/layout.erb
I 08/23/2013 14:15:42:807 09da2000           HttpServer| GC Start.
I 08/23/2013 14:15:42:812 09da2000           HttpServer| GC End.
I 08/23/2013 14:15:42:859 72483180           MainWindow| addToolbarButton: Label: '';Action: 'back'
I 08/23/2013 14:15:42:859 72483180           MainWindow| addToolbarButton: Label: '';Action: 'forward'
I 08/23/2013 14:15:42:859 72483180           MainWindow| addToolbarButton: Label: '';Action: 'separator'
I 08/23/2013 14:15:42:859 72483180           MainWindow| addToolbarButton: Label: '';Action: 'home'
I 08/23/2013 14:15:42:859 72483180           MainWindow| addToolbarButton: Label: '';Action: 'refresh'
I 08/23/2013 14:15:42:860 72483180           MainWindow| addToolbarButton: Label: '';Action: 'options'
I 08/23/2013 14:15:42:866 72483180         QtMainWindow| WebView: URL changed to http://127.0.0.1:61143/app/index.erb
I 08/23/2013 14:15:42:870 09da2000           HttpServer| Process URI: '/public/css/iphone.css'
I 08/23/2013 14:15:42:980 09da2000           HttpServer| Process URI: '/favicon.ico'
E 08/23/2013 14:15:42:981 09da2000           HttpServer| The file /favicon.ico was not found
I 08/23/2013 14:15:43:031 72483180         QtMainWindow| Page load complete.
I 08/23/2013 14:15:53:574 72483180         QtMainWindow| WebView: loading...
I 08/23/2013 14:15:53:576 09da2000           HttpServer| Process URI: '/app/AnimationTest'
I 08/23/2013 14:15:53:576 09da2000                  APP| RHO serve: /app/AnimationTest
E 08/23/2013 14:15:53:576 09da2000              RhoRuby| require_compiled: error: can not find AnimationTest/animation_test_controller
I 08/23/2013 14:15:53:576 09da2000              RhoRuby| require_compiled: AnimationTest/controller
I 08/23/2013 14:15:53:577 09da2000                  APP| eval_compiled_file : /Users/user/rho/rhodes-system-api-samples/app/AnimationTest/index.erb
I 08/23/2013 14:15:53:577 09da2000                  APP| eval_compiled_file : /Users/user/rho/rhodes-system-api-samples/app/animation_layout.erb
I 08/23/2013 14:15:53:578 09da2000 RHO AnimationTestController| Layout file: /Users/user/rho/rhodes-system-api-samples/app/animation_layout.erb. Content size: 685
I 08/23/2013 14:15:53:578 09da2000           HttpServer| GC Start.
I 08/23/2013 14:15:53:580 09da2000           HttpServer| GC End.
I 08/23/2013 14:15:53:582 72483180         QtMainWindow| WebView: URL changed to http://127.0.0.1:61143/app/AnimationTest
I 08/23/2013 14:15:53:590 09da2000           HttpServer| Process URI: '/public/js/animation.js'
I 08/23/2013 14:15:53:623 09da2000           HttpServer| Process URI: '/public/images/animation/aa-0.gif'
I 08/23/2013 14:15:53:630 72483180         QtMainWindow| Page load complete.
I 08/23/2013 14:15:53:926 09da2000           HttpServer| Process URI: '/public/images/animation/aa-1.gif'
I 08/23/2013 14:15:54:228 09da2000           HttpServer| Process URI: '/public/images/animation/aa-2.gif'
I 08/23/2013 14:15:54:528 09da2000           HttpServer| Process URI: '/public/images/animation/aa-3.gif'
I 08/23/2013 14:15:55:966 72483180         QtMainWindow| WebView: loading...
I 08/23/2013 14:15:55:967 09da2000           HttpServer| Process URI: '/app'
I 08/23/2013 14:15:55:972 09da2000           HttpServer| Process URI: '/app/index.erb'
I 08/23/2013 14:15:55:972 09da2000                  APP| RHO serve_index: /app/index.erb
I 08/23/2013 14:15:55:973 09da2000 RHO Rho::RhoController| inst_render_index
I 08/23/2013 14:15:55:973 09da2000                  APP| eval_compiled_file : /Users/user/rho/rhodes-system-api-samples/app/index.erb
I 08/23/2013 14:15:55:979 09da2000 RHO Rho::RhoController| index layout
I 08/23/2013 14:15:55:979 09da2000                  APP| eval_compiled_file : /Users/user/rho/rhodes-system-api-samples/app/layout.erb
I 08/23/2013 14:15:55:980 09da2000           HttpServer| GC Start.
I 08/23/2013 14:15:55:983 72483180         QtMainWindow| WebView: URL changed to http://127.0.0.1:61143/app/index.erb
I 08/23/2013 14:15:55:983 09da2000           HttpServer| GC End.
I 08/23/2013 14:15:55:993 72483180         QtMainWindow| Page load complete.
I 08/23/2013 14:16:00:566 72483180         QtMainWindow| WebView: loading...
I 08/23/2013 14:16:00:567 09da2000           HttpServer| Process URI: '/app/SystemTest'
I 08/23/2013 14:16:00:567 09da2000                  APP| RHO serve: /app/SystemTest
E 08/23/2013 14:16:00:568 09da2000              RhoRuby| require_compiled: error: can not find SystemTest/system_test_controller
I 08/23/2013 14:16:00:568 09da2000              RhoRuby| require_compiled: SystemTest/controller
I 08/23/2013 14:16:00:569 09da2000                  APP| System index controller
I 08/23/2013 14:16:00:570 09da2000                  APP| eval_compiled_file : /Users/user/rho/rhodes-system-api-samples/app/SystemTest/index.erb
I 08/23/2013 14:16:00:576 09da2000                  APP| eval_compiled_file : /Users/user/rho/rhodes-system-api-samples/app/layout.erb
I 08/23/2013 14:16:00:578 09da2000 RHO SystemTestController| Layout file: /Users/user/rho/rhodes-system-api-samples/app/layout.erb. Content size: 3763
I 08/23/2013 14:16:00:578 09da2000           HttpServer| GC Start.
I 08/23/2013 14:16:00:580 09da2000           HttpServer| GC End.
I 08/23/2013 14:16:00:581 72483180         QtMainWindow| WebView: URL changed to http://127.0.0.1:61143/app/SystemTest
I 08/23/2013 14:16:00:590 72483180         QtMainWindow| Page load complete.
I 08/23/2013 14:16:03:421 72483180         QtMainWindow| WebView: loading...
I 08/23/2013 14:16:03:422 09da2000           HttpServer| Process URI: '/app'
I 08/23/2013 14:16:03:424 09da2000           HttpServer| Process URI: '/app/index.erb'
I 08/23/2013 14:16:03:425 09da2000                  APP| RHO serve_index: /app/index.erb
I 08/23/2013 14:16:03:425 09da2000 RHO Rho::RhoController| inst_render_index
I 08/23/2013 14:16:03:425 09da2000                  APP| eval_compiled_file : /Users/user/rho/rhodes-system-api-samples/app/index.erb
I 08/23/2013 14:16:03:431 09da2000 RHO Rho::RhoController| index layout
I 08/23/2013 14:16:03:431 09da2000                  APP| eval_compiled_file : /Users/user/rho/rhodes-system-api-samples/app/layout.erb
I 08/23/2013 14:16:03:433 09da2000           HttpServer| GC Start.
I 08/23/2013 14:16:03:434 72483180         QtMainWindow| WebView: URL changed to http://127.0.0.1:61143/app/index.erb
I 08/23/2013 14:16:03:435 09da2000           HttpServer| GC End.
I 08/23/2013 14:16:03:445 72483180         QtMainWindow| Page load complete.
I 08/23/2013 14:16:06:209 72483180            RhodesApp| callAppActiveCallback
I 08/23/2013 14:16:06:209 72483180         AppCallbacks| addCommand: APP-DEACTIVATED
I 08/23/2013 14:16:06:209 03c04000         AppCallbacks| process command: APP-DEACTIVATED
I 08/23/2013 14:16:06:209 03c04000         AppCallbacks| ThreadQueue blocked for 4294967295 seconds...
I 08/23/2013 14:16:06:211 09da2000           HttpServer| Process URI: '/system/deactivateapp'
I 08/23/2013 14:16:06:250 09da2000           HttpServer| Process URI: '/system/uidestroyed'
I 08/23/2013 14:16:06:251 03c04000         AppCallbacks| Thread shutdown
I 08/23/2013 14:16:06:251 72483180           HttpServer| Stopping server...
I 08/23/2013 14:16:06:251 09da2000            RhodesApp| RhodesApp thread shutdown
I 08/23/2013 14:16:06:251 09da2000          GeoLocation| Destroying singleton instance.
I 08/23/2013 14:16:06:251 09da2000       ClientRegister| Stopping ClientRegister...
I 08/23/2013 14:16:06:251 0a581000       ClientRegister| ClientRegister thread shutdown
I 08/23/2013 14:16:06:251 09da2000                 Sync| Stopping Sync thread
I 08/23/2013 14:16:06:251 0a604000                 Sync| Thread shutdown
I 08/23/2013 14:16:06:252 09da2000                  APP| at_exit
I 08/23/2013 15:42:37:162 72483180            RhodesApp| New start params: -approot='/Users/user/rho/rhodes-system-api-samples' -rhodespath='/Users/user/.rvm/gems/ruby-1.9.3-p392/gems/rhodes-3.5.1.13' 
I 08/23/2013 15:42:37:165 72483180                 Main| Rhodes started
I 08/23/2013 15:42:37:165 03c04000         AppCallbacks| Starting main routine...
I 08/23/2013 15:42:37:169 03c04000         AppCallbacks| ThreadQueue blocked for 4294967295 seconds...
I 08/23/2013 15:42:37:169 72483180            RhodesApp| Trying to get free listening port.
I 08/23/2013 15:42:37:169 72483180            RhodesApp| Trying to bind of 0 port...
I 08/23/2013 15:42:37:170 72483180            RhodesApp| Got port to bind on: 62104
I 08/23/2013 15:42:37:170 72483180            RhodesApp| Free listening port: 62104
I 08/23/2013 15:42:38:679 72483180            RhodesApp| callAppActiveCallback
I 08/23/2013 15:42:38:679 72483180         AppCallbacks| addCommand: APP-ACTIVATED
I 08/23/2013 15:42:38:679 03c04000         AppCallbacks| Received command APP-ACTIVATED which is greater than expected (LOCAL-SERVER-STARTED) - postpone it
I 08/23/2013 15:42:38:679 03c04000         AppCallbacks| ThreadQueue blocked for 4294967295 seconds...
I 08/23/2013 15:42:38:739 72483180         AppCallbacks| addCommand: UI-CREATED
I 08/23/2013 15:42:38:739 03c04000         AppCallbacks| Received command UI-CREATED which is greater than expected (LOCAL-SERVER-STARTED) - postpone it
I 08/23/2013 15:42:38:739 03c04000         AppCallbacks| ThreadQueue blocked for 4294967295 seconds...
I 08/23/2013 15:42:38:739 09cbf000            RhodesApp| Starting RhodesApp main routine...
I 08/23/2013 15:42:38:745 72483180           MainWindow| navigate: 'about:blank'
I 08/23/2013 15:42:38:745 72483180         QtMainWindow| WebView: loading...
I 08/23/2013 15:42:38:746 72483180         QtMainWindow| WebView: URL changed to about:blank
I 08/23/2013 15:42:38:746 72483180         QtMainWindow| Page load complete.
I 08/23/2013 15:42:38:747 72483180       ClientRegister| Starting ClientRegister...
I 08/23/2013 15:42:38:747 0a149000       ClientRegister| ClientRegister is started
I 08/23/2013 15:42:38:748 0a149000       ClientRegister| Try to register: 1
I 08/23/2013 15:42:38:748 0a149000       ClientRegister| SyncThread is not ready
I 08/23/2013 15:42:38:748 0a149000       ClientRegister| Waiting for 60 sec to try again to register client
I 08/23/2013 15:42:38:748 0a149000       ClientRegister| Try to register: 2
I 08/23/2013 15:42:38:748 0a149000       ClientRegister| SyncThread is not ready
I 08/23/2013 15:42:38:748 0a149000       ClientRegister| Waiting for 60 sec to try again to register client
I 08/23/2013 15:42:38:758 09cbf000              RhoRuby| Init_RhoBlobs: /Users/user/rho/rhodes-system-api-samples/rhosimulator/db/db-files
I 08/23/2013 15:42:38:764 09cbf000              RhoRuby| require_compiled: digest
I 08/23/2013 15:42:38:765 09cbf000              RhoRuby| require_compiled: digest.so
I 08/23/2013 15:42:38:771 09cbf000              RhoRuby| require_compiled: rhoframework
I 08/23/2013 15:42:38:772 09cbf000              RhoRuby| require_compiled: rational
I 08/23/2013 15:42:38:772 09cbf000              RhoRuby| require_compiled: rhom/rhom_db_adapter
I 08/23/2013 15:42:38:777 09cbf000              RhoRuby| require_compiled: rhodes
I 08/23/2013 15:42:38:777 09cbf000              RhoRuby| require_compiled: rhom/rhom_object
I 08/23/2013 15:42:38:778 09cbf000              RhoRuby| require_compiled: rhofsconnector
I 08/23/2013 15:42:38:778 09cbf000              RhoRuby| require_compiled: rho/rhofsconnector
I 08/23/2013 15:42:38:778 09cbf000              RhoRuby| require_compiled: rhom/rhom_object_factory
I 08/23/2013 15:42:38:801 09cbf000              RhoRuby| require_compiled: rhom/rhom
I 08/23/2013 15:42:38:805 09cbf000              RhoRuby| require_compiled: rhom/rhom_model
I 08/23/2013 15:42:38:806 09cbf000              RhoRuby| require_compiled: rhom
I 08/23/2013 15:42:38:806 09cbf000              RhoRuby| require_compiled: rho/rhoapplication
I 08/23/2013 15:42:38:807 09cbf000              RhoRuby| require_compiled: rholang/localization_simplified
I 08/23/2013 15:42:38:809 09cbf000              RhoRuby| require_compiled: rho/rhomsg
I 08/23/2013 15:42:38:809 09cbf000              RhoRuby| require_compiled: rho/rhotabbar
I 08/23/2013 15:42:38:810 09cbf000              RhoRuby| require_compiled: rho/rhotoolbar
I 08/23/2013 15:42:38:810 09cbf000                  APP| Current locale: ; Country code: 
I 08/23/2013 15:42:38:810 09cbf000                  APP| Locilized file: /Users/user/.rvm/gems/ruby-1.9.3-p392/gems/rhodes-3.5.1.13/lib/framework/rholang/lang_
I 08/23/2013 15:42:38:810 09cbf000              RhoRuby| require_compiled: /Users/user/.rvm/gems/ruby-1.9.3-p392/gems/rhodes-3.5.1.13/lib/framework/rholang/lang_en
I 08/23/2013 15:42:38:811 09cbf000                  APP| Locilized file: /Users/user/rho/rhodes-system-api-samples/app/lang/lang_
I 08/23/2013 15:42:38:811 09cbf000              RhoRuby| require_compiled: /Users/user/rho/rhodes-system-api-samples/app/lang/lang_en
I 08/23/2013 15:42:38:811 09cbf000                  APP| Locilized file: /Users/user/.rvm/gems/ruby-1.9.3-p392/gems/rhodes-3.5.1.13/lib/framework/rholang/rhoerror_
I 08/23/2013 15:42:38:812 09cbf000              RhoRuby| require_compiled: /Users/user/.rvm/gems/ruby-1.9.3-p392/gems/rhodes-3.5.1.13/lib/framework/rholang/rhoerror_en
I 08/23/2013 15:42:38:812 09cbf000                  APP| Locilized file: /Users/user/.rvm/gems/ruby-1.9.3-p392/gems/rhodes-3.5.1.13/lib/framework/rholang/rhomsg_
I 08/23/2013 15:42:38:812 09cbf000              RhoRuby| require_compiled: /Users/user/.rvm/gems/ruby-1.9.3-p392/gems/rhodes-3.5.1.13/lib/framework/rholang/rhomsg_en
I 08/23/2013 15:42:38:813 09cbf000              RhoRuby| require_compiled: indifferent_access
I 08/23/2013 15:42:38:814 09cbf000              RhoRuby| require_compiled: rho/rhosupport
